ID	Bibliography	Discussion	Title	Ancient City	Roman Province	Date	Low Date	High Date	Low Date Uncertainty	High Date Uncertainty	Dedicator	Honorand	Military	Civic	Administrator	Inscription Type	Keywords	Modern City	Modern Country	Photo	Sole Dedication	Group Dedication	Checked By	Damnatio	Inscription Text	Translation	Notes
379	CIL 08 04196	"Transcription from EDCS.

HG"				212-217					Lucius Propertius Martial						"C, JD, veteran, military, mater avg, mater castrorum, mater senatus, mater patriae"	Verecundus (Markouna)	Numidia	http://web3.forest.usf.edu/main/other/severan/jdi/images/378.jpg			Image		I(ovi) O(ptimo) M(aximo) / Conservatori / Imp(eratoris) Caes(aris) M(arci) Aureli / Severi Antonini Pii Feli/cis Aug(usti) Parthic(i) maximi / Brit(annici) max(imi) pontif(icis) max(imi) tr(ibunicia) p(otestate) / XV imp(eratoris) II co(n)s(ulis) IIII proco(n)s(ulis) / divi Severi fil(ii) et Iuliae Aug(ustae) / matris Aug(usti) et castror(um) et se/natus ac patriae [[3]] / L(ucius) Propertius L(uci) f(ilius) Marti/alis vet(eranus) / fl(amen) p(er)p(etuus) ob honore(m) / flamon(ii) perpetui ab or/dine in se conlati quod ex / HS IIII(milibus) n(ummum) promiserat am/plicata summa facien/dam dedicandamque / curavit	"To Jove Optimus Maximus the Preserver of the Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus Maximus Britannicus Maximus Pontifex Maximus tribunicia potestas for the 15th time, consul four time, proconsul, son of the divine Severus and Julia Augusta motehr of the Augustus and of the camp and of the senate and the fatherland [[3]], Lucius Propertius son of Lucius Martial, veteran and perpetual flamen for receiving the honor of perpetual flamen by the order into which he added himself, he promised 4,000 HS and saw to it that it ought to be done and dedicated with more added"	
212	AE 2000 01734																			http://web3.forest.usf.edu/main/other/severan/jdi/images/211.jpg			Image				
31	AE 1929 00001 = ILD 764	"AB: added provincial information

Lit. from EDH: ILD 764. (B)
 J. Spaul, Cohors_. The evidence for and a short history of the auxiliary
 infantry units of the imperial Roman army (Oxford 2000) 193-194.
 D. Isac, EphNapocensis 3, 1993, 190; fig. 2 (Zeichnung).
 E. Panaitescu, AcaRoum 15, 1929, 78-80; fig. 12; Zeichnung. - AE 1929.
 D. Isac, Castrul roman de la Samum - C__eiu (Cluj-Napoca 2003) pl. 3, 1;
 pl. 3, 1a (Zeichnung)."				212-217					First British Cohort						"mater avg, mater castrorum, mater senatus, mater patriae, sole dedicant
military, first cohort, antonine, british"	"Samum (Romania), tabula"	Dacia	http://web3.forest.usf.edu/main/other/severan/jdi/images/30.jpg			Complete		IVLIAE AVGVS/TAE MATRI SAN/CTISSIMI PIISSI/MIQ[u]E ANTO/NINI AVGVSTI / ET CASTRORUM / SENATVSQU[e] / AC PATRIAE / COH(ors) I BRITTA/n(n)ICA |(miliaria) ANT/ONIANA	To the Julia Augusta mother of the most sacred and pious Antoninus Augustus and of the camp and of the Senate and the fatherland. The thousand-strong Antonine First British Cohort [dedicates this?].	
283	CIL 08 01798 (p 939) = CIL 08 16466 = D 00437	"EDCS addition; not in Kettenhoffen

MW"															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/282.jpg			Translation		[Divo [Se]p]TIMIO [Se]VEROPIO AVG(usto) ARAB(ico) [Ad]IAB(enico) PART(hico) MAX(imo) [3] / ET IMP(eratori) CAES(ari) M(arco) AVRELIO ANTONINOPIO AVG(usto) FELICI PART(hico) MAX(imo) [3] / BRIT(annico) MAX(imo) GERM(anico) MAX(imo) PONT(ifici) MAX(imo) FIL(io) TRIB(unicia) POT(estate) XVIII IMP(eratori) III / CO(n)S(uli) IIII P(atri) P(atriae) PROCO(n)S(uli) OPTIMO MAXIMOQVE PRINCIPI ET / IVLIAE DOMNAE PIAE FELICI AVG(usti) MATRI AVG(usti) ET CASTORVM ET SENATV[s] / ET PATRIAE VXORI DIVI [Se]VERI AVG(usti) PII COL(onia) IVL(ia) ASSVRAS DEVOTA NVMINI / EORVM D(ecreto) D(ecurionum) P(ecunia) P(ublica)		
247	SEG 07 00816 = JRS 18 1928 164 27 = Gerasa 150	"PHI on Gerasa: Welles, Charles Bradford, in: Carl Hermann Kraeling, Gerasa: City of the Decapolis. An Account Embodying the Record of a Joint Excavation Conducted by Yale University and the British School of Archaeology in Jerusalem (1928-1930), and Yale University and the American Schools of Oriental Research (1930-1931, 1933-1934). New Haven [Conn.] 1938. «Inscriptions», pp. 355-494, 573-616, pls. 61-138."				193-211					city of Gerasa						"JD sole dedicant,"	Gerasa	Arabia	http://web3.forest.usf.edu/main/other/severan/jdi/images/246.jpg			Transcription		"_____ ____.
_______ ______ ___
      ______ ________
_________ _ π____ __’ _π_-
_______ ________ _π__-
              ____."		
197	CIL 06 01035 = Waltzing 00731	"JL Notes: Merchants: Pertinax fortissimo? felicissimo? Originally: matri avgg et castrorum

Transcription from EDCS
Publication: CIL 06, 01035 (p 3071, 3777, 4318, 4340)= CIL 06, 31232 = D 00426 0 AE 1993, 00118 = AE 2002, +00148 = AE 2005, 00183
[SN]"				204					Silversmiths and Cattle Merchants						"LSS, C, JD, merchants"	"Rome, Arch of the Argentarii"	Italy	http://web3.forest.usf.edu/main/other/severan/jdi/images/196.jpg			Translation		Imp(eratori) Caes(ari) L(ucio) Septimio Severo Pio Pertinaci Aug(usto) Arabic(o) Adiabenic(o) Parth(ico) max(imo) fortissimo felicissimo / pontif(ici) max(imo) trib(unicia) potest(estate) XII imp(eratori) XI co(n)s(uli) III patri patriae et / Imp(eratori) Caes(ari) M(arco) Aurelio Antonino Pio Felici Aug(usto) trib(unicia) potest(ate) VII co(n)s(uli) III p(atri) p(atriae) proco(n)s(uli) fortissimo felicissimoque principi et / Iuliae Aug(ustae) matri Aug(usti) n(ostri) et castrorum et senatus et patriae et Imp(eratoris) Caes(aris) M(arci) Aureli Antonini Pii Felicis Aug(usti) / Parthici maximi Brittannici maximi / argentari(i) et negotiantes boari(i) huius loci qui / invehent / devoti numin(i) eorum		
151	AE 1995 01292	EDCS transcription																		http://web3.forest.usf.edu/main/other/severan/jdi/images/150.jpg			Attention!		Diva Aug(usta) Faustina		
83	CIL 03 01070	"EDCS transcription; cited as CIL 03, 01070 (p 1390) = IDR-03-05-01, 00193 = D 05625 = AE 2004, +01182
KP"				212-217					M. Ulpius Mucianus						"C, JD, military, mother, miles, XIII Geminae"	Apulum	Dacia	http://web3.forest.usf.edu/main/other/severan/jdi/images/82.jpg			Complete		I(ovi) O(ptimo) M(aximo) et Iunoni Regin(ae) / pro sal(ute) Imp(eratoris) M(arci) Aur(eli) An/tonini Pii Aug(usti) et / Iuliae Aug(ustae) matris Aug(usti) / M(arcus) Ulp(ius) Mucianus mil(es) leg(ionis) XIII Gem(inae) / horologiar(ius?) templum a solo de suo ex voto / fecit Falcone et Claro cons(ulibus)	To Jupiter Optimus Maximus and to Queen Juno for the health of the Imperator Marcus Aurelius Antoninus Pius Augustus and Julia Augusta Mother of the Augustus; Marcus Ulpius Mucianus soldier of the 13th Gemina Legion gave by himself from his own money in accordance to a vow the temple sundial during the consulship of Falco and Clarus.	
597	ILTun 00460 = AE 1927 00030	"Transcription from EDCS.

HG"															"JD, LSS"			http://web3.forest.usf.edu/main/other/severan/jdi/images/596.jpg			Image		[Iuli]ae Do[mnae Aug(ustae)] / [m]atri c[astrorum] / [Imp(eratoris) Ca]es(aris) L(uci) Septimi [Severi Pii] / [Pert(inacis) A]ug(usti) Arabici A[diab(enici) Part(hici) max(imi)] / [3]ius Fabianu[s 3] / [3 pr]aef(ectus) i(ure) d(icundo) ex HS X [mil(ibus) n(ummum) 3] / [3 ho]nores sacros [3] / [3] q(uin)q(uennalis) pollicitus [3] / [3] ampliata pecu[nia 3] / [pos]uit idemque ded[icavit] / [prae]ter HS X mil(ia) n(ummum) legit[ima] / [ad lu]dos erogavit et pra[eter] / [HS 3] V mil(ia) n(ummum) quae ob honorem / [fl]am(onii) ad opus theatri rei pub[licae] / d(ecreto) d(ecurionum)		
2	CIL 06 30760 = CIL 06 00410 = Merlat 00191	"VI 410 = VI 30760 cf. VI p. 3756 = ILS 1707 = NS 1888 p. 190 Hörig, Monika; Schwertheim, Elmar Corpus cultus Iovis Dolicheni. (Études préliminaires aux religions orientales dans l’empire romain; 106) Leiden: Brill 1987. S. 236 f. Nr. 372; Taf. LXXIV"				post 198					Semnus						"domus, senate, LSS, C, G, JD, altar, Jupiter Dolichenus, damnatio memoriae"	In the temple of the Galli via del Governo Vecchio	"Italy, Rome"	http://web3.forest.usf.edu/main/other/severan/jdi/images/1.jpg			Complete		I(ovi) O(ptimo) M(aximo) D(olicheno) / PRO SALVTE AVGG(ustorum) NN(ostrorum) / L(uci) SEPTIMI SEVERI PII / Pertinacis et M(arci) / Aureli Antonini [[et]] / [[Getae Caesaris]] <> / <> et / Iuliae Aug(ustae) et s(enatus) p(opuli)q(ue) R(omani) / Semnus Augg(ustorum) nn(ostrorum) lib(ertus) optio / tabellariorum stationis / marmorum aram posuit // I(ovi) O(ptimo) M(aximo) D(olicheno) / pro salute Augg(ustorum) nn(ostrorum) / L(uci) Septimi Severi Pii / Pertinacis et M(arci) / Aureli Antonini [[et]] / [[Getae Caesaris]] <> / <> et / Iuliae Aug(ustae) et s(enatus) p(opuli)q(ue) R(omani) / Semnus Aug(ustorum) nn(ostrorum) lib(ertus) op/tio tabellariorum statio/nis marmorum aram posuit	"In fronte:
To Iupiter Optimus Maximus Dolichenus / for the health of our Augusti Lucius Septimius Severus Pius / Pertinax and Marcus / Aurelius Antoninus [[and / Geta Caesar]] <> and / Iulia Augusta and the senate and people of Rome / Semnus the freedman of our Augusti, assistant / in the office of the couriers / set up this marble altar
In latere dextro:
To Iupiter Optimus Maximus Dolichenus / for the health of our Augusti Lucius Septimius Severus Pius / Pertinax and Marcus / Aurelius Antoninus [[and / Geta Caesar]] <> and / Iulia Augusta and the senate and people of Rome / Semnus the freedman of our Augustus, assist / ant / in the office of the couriers / set up this marble altar"	
558	Thylander B 00309 = CIL 14 00124 = Waltzing 02214	"Transcription from EDCS.

HG"															JD			http://web3.forest.usf.edu/main/other/severan/jdi/images/557.jpg			Image		[3]et Invic[to 3]m[3] / [3 A]ug(usto) matris Au[g(usti) et castrorum] / [et patr]iae Phaedro[3] / [3]e patribus [3] / [3 s]umptibus fabr[3] / [3 Chry]sseros Iun(ior) exu[		
244	SEG 02 00456 = IScMi 01 00086	"PHI

Inscr. Scythiae Minoris graecae et latinae I. Histria et vicinia"				195-198					city of Istros (Histria)						"JD sole dedicant, city"	Istros (Histria)	Scythia Minor	http://web3.forest.usf.edu/main/other/severan/jdi/images/243.jpg			Transcription		"______ _____.
___ ________ ___-
____ ______, ___-
__ _____ ______-
___."		
245	SEG 03 00466b = AE 1926 00031 = BCH 48 (1924) 367 3a left.	"PHI: Honorary inscription for the emperor Caracalla and Julia Domna. Gray limestone cornice, reused as an altar table in the monastery of Hag. Triada."				211-217					city of Melitaia						"JD, C, city, divine"	Melitaia	Macedonia? Achaea?	http://web3.forest.usf.edu/main/other/severan/jdi/images/244.jpg			Image		"1
[___________] _______ ______ ________ __________
[________ _]_______ π____ _________ [__]_______ ____ ______[— —] {_____ [_______?] (SEG)}_.
 
b, right.1
_______ ______ [____ ________ π____]
_________ __[_______ — — — — —]"		
225	AE 2003 01388	"Transcription from EDCS
Publication:  IOMCarnuntum 00019 = AEA 2003, 00057 = AE 2003, 01388 = AE 2004, +00093
[SN]"															"LSS, C, G, JD, domus, Divina Domus,"	Pfaffenberg / Carnuntum	Pannonia Superior	http://web3.forest.usf.edu/main/other/severan/jdi/images/224.jpg			Translation		[I(ovi) O(ptimo)] M(aximo) / [pro salute I]m[pp(eratorum)] / [C]a[es(arum) L(uci) Septimi Severi Pii] / Per[t(inacis) Aug(usti) Arab(ici) Adiab(enici) Parth(ici)] / ma[x(imi) pont(ificis) max(imi) trib(unicia) potest(ate)] / XI [imp(eratoris) XI co(n)s(ulis) III et Imp(eratoris) Caes(aris) M(arci)] / Au[r(eli) Antonini Pii Felicis Aug(usti)] / tr[ib(unicia)] pot[est(ate) VI co(n)s(ulis) et [[[P(ublii) Septimi]]] / [[[Getae]] nobilissimi Caes(aris) et Iuli]ae Au[g(ustae) matri Aug[[g(ustorum)]] et castr(orum) et] / [[Fu[lviae Plautillae Augustae]]] / totiu[s]que d[omus divinae eorum(?)] / c(ives) R(omani) [consist(entes) Kar(nunti) intra leugam] / M(arcus) [		
13	"AE 1908 00046 = RIU-01, 00250 = RHP 00105"	"AB: Image taken from AE does not match EDCS or EDH; the image has CONTARIOR C R CI, and the EDCS/EDH has CONTARIOR C P CI.  Lit. from EDH:    A. Börzsönyi, AErt 27, 1907, 40-41. - AE 1908."				198-209					unknown						"military, domus, votive, LSS, C, G, JD, mater caesarum, ala I Ulpia, centurion, legion X gemina"	"Arrabona (Gy_r, Hungary); votive inscription"	Pannonia Superior	http://web3.forest.usf.edu/main/other/severan/jdi/images/12.jpg			Complete		Pro sal(ute) Impp(eratorum) Cae/ss(arum) L(uci) Sept(imi) Severi / et M(arci) Aur(eli) Antonini / Augg(ustorum) Sept(imi) Getae Caes(aris) / et Iuliae Aug(ustae) m(atris) C(aesarum) / al[a] I Ulp(ia) con/tarior(um) |(miliaria) c(ui) p(raeest) CI/[---]lius Caianus / [p]raef(ectus) p(---) c(uram?) a(gens?) Aur(elius) / Gracilis |(centurio) leg(ionis) X g(eminae)	"For the health of the Imperatores, of the Caesares Lucius Septimius Severus and Marcus Aurelius Antoninus Augusti ,and of Septimius Geta Caesar and Julia Augusta mother of the Caesares.  The  first Ulpian wing comprised of a thousand pike-bearers of whom CI [...]lius Caianus the prefect of  p(?) c(?) a(?) is in charge of, Aurelius Gracilius centurion of the 10th geminae legion."	
576	ILAfr 00302 = AE 1909 1509	"Transcription from EDCS.

HG"															"JD, LSS, C, G, domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/575.jpg			Image		Iuliae Aug(ustae) matr(i) castr(orum) / Imp(eratoris) Caes(aris) L(uci) Septimi Severi / Pii Pertinacis Aug(usti) Arabici / Adiab(enici) Part(hici) max(imi) p(ontifcis) m(aximi) tr(ibunicia) potest(ate) / imp(eratoris) XI co(n)s(ulis) II proco(n)s(ulis) p(atris) p(atriae) coniugi / Imp(eratoris) Caes(aris) M(arci) Aureli Antonini Aug(usti) / princip(is) iuvent(utis) [[et L(uci) [Septimi Getae]]] / [[[nobilissimi]]] Caesaris matri / civitas Sutunurcensis d(ecreto) d(ecurionum) p(ecunia) p(ublica)		
432	CIL 08 23794	[SN]  Uncertain of how AVGG SACR should be used.				203											"LSS, C, JD, Domus,"			http://web3.forest.usf.edu/main/other/severan/jdi/images/431.jpg			Transcription		IOVI CONSERVATORI / AVGG SACR / PRO SALVTE IMPP(eratorum) CAESS(arum) L(ucii) SEPTIMI / [se]VERI PII PERTINACIS AVG(usti) ARA/ [bici] ADIABENICI PARTH(ici) MAX(imi) P(ontificis) M(aximi) / [tri]B(uniciae) POT(estatis) XI IMP(eratoris) XI CO(n)S(ulis) IIII P(atris) P(atriae) ET M(arci) AVRE / [li ant]ONINI  ]            [  [optimi prin]CIPIS /  ]                                                 [  ET /  ]            [  [[ / / / / / / / / / / / / / / / / / / / / / / / / / ]] / ]         [  [ivliae domna]E AVG(ustae) MATRIS / [augusti et castrorum et totius] DOMVS / [divinae]	"To Jupiter Conservator for the safety of Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus, Arabicus, Adiabenicus, Pathicus Maximus, Pontifex Maximus, in the 11th year of his Tribunicie Potestas, with his 11th acclamation as Imperator, four times Consul, Pater Patriae, and of Imperator Caesar Marcus Aurelius Antoninus, 
Optimus Princeps,
and
of Julia Domna Augustu, Mater Augusti, Mater Castrorum, and of the entire Divine House."	
117	AE 1987 00773 a/b	"HG
Location: Found on 5 white blocks of white limestone which originally wound around the forum (see notes)."															"LSS, JD"	The Forum		http://web3.forest.usf.edu/main/other/severan/jdi/images/116.jpg			Proof		[…Im]P(eratori) CA[es(ari) l(ucio) Sep]TIM[io seuero … August]AE MAT[ri …].	"To the Imperator, Caesar Lucius Septimius Severus … and to the Augusta, Mother…]"	
236	AE 2004 01676																"JD, LSS, C, G, domus, decuriones"			http://web3.forest.usf.edu/main/other/severan/jdi/images/235.jpg			Translation		"Iuliae Domnae Augustae / Imp(eratoris) Caes(aris) L(uci) Septimi Severi / Pii Pertinacis Aug(usti) pon/[t(ificis)] ,ax(imi) Arab(ici) Adiab(enici) Par/[t(hici) max(imi) f]ortissimi et Fel[licissimi c]oniugi ma/[tri Augg(ustorum?) et cas]trorum / [Imp(eratoris) Caes(aris) M(arci) Aur]eli Antoni/[ni Pii Felicis] Aug(usti) et / [[[P(ubli) Septimi Getae Caes(aris) Aug(usti?)]]] / [[co(n)s(ulis) II[3]]] / [municipiu]m Septimium / Aurelium Limisa devo/[tum] numini eorum d(ecreto) d(ecurionum) / p(ecunia) p(ublica)"		
458	CIL 13 01754 = Duthoy 00129	"HG: Dated between 195 (When Caracalla became Caesar) and 198 (when he became Augustus).

Transcription from EDCS.  Sin and dext portions by HG

AB: EDCS cites this as CIL 13, 01754 = D 04134"				195-198													Lugudunensis	http://web3.forest.usf.edu/main/other/severan/jdi/images/457.jpg			Attention!*		"in sin. latere:/ ///// capita aristae/ et bovis
[Pro] salute Imp(eratoris) L(uci) Septimi / [Seve]ri Pii Pertinacis Aug(usti) / [et] M(arci) Aureli Antonini Caes(aris) / Imp(eratoris) destinati et / Iuliae Aug(ustae) matris castror(um) / totiusque domus divinae / eorum et statu c(oloniae) C(opiae) C(laudiae) Aug(ustae) Lug(udunum) / taurobolium fecerunt / Septicia Valeriana et / Optatia Siora ex voto / praeeunte Aelio Antho sa/cerdote sacerdotia Aemi/lia Secundilla tibicine Fl(avio) Restituto apparatore Vire/io Hermetione / inchoatum est sacrum IIII / Nonas Maias consumma/tum Nonis eisdem / T(ito) Sex(tio) Laterano L(ucio) Cuspio / Ru[f]ino co(n)s(ulibus) / l(ocus) d(atus) d(ecreto) d(ecurionum) 
in dextro latere:/ oneis* hamatos*/ caput bovis. Caput arietis"		
105	AE 1981 00793																			http://web3.forest.usf.edu/main/other/severan/jdi/images/104.jpg			Image				
269	AE 1955 00049 = AE 1957 00054 = AE 2002 01667	EDCS addition; not in Kettenhoffen															"LSS, C, G, JD, Domus"			http://web3.forest.usf.edu/main/other/severan/jdi/images/268.jpg			Image		Apolloni Aug(usto) / sacrum / pro salute victori(i)sque et incolumitate / Imperatorum Caesarum / L(uci) Septimi Severi Pii Pertinacis Arabici Adiabe/nici Parthici maximi fortissimi felicis/simi p(atris) p(atriae) trib(unicia) po{s}t(estate) XIII(?) [imp(eratoris)] XI co(n)s(ulis) III proco(n)s(ulis) et / M(arci) Aureli Anto[nini Aug(usti) Pii Felicis princi]pis iuventutis / trib(unicia) po{s}t(estate) II [imp(eratoris) co(n)s(ulis) proco(n)s(ulis)] / [[et L(uci) Septimi Getae nobilissimi Caesaris(?) Aug]]gg(ustorum) et / Iuliae Do[mnae Aug(ustae) matris Augg(ustorum) et castror]um e[t] / [senatus ac patriae // Aesculapio Aug(usto) / sacrum pro salute victori(i)[sque] et i[ncolumi]t[a]te / Imp[era]torum [Caesarum] / L(uci) Septimi Se[veri Pii Partinacis Arabici A]diabe/nici Parthici [maximi fortissimi felicis]/[simi p(atris) p(atriae)] trib(unicia) [pot(estate) XIII(?) imp(eratoris) XI co(n)s(ulis) III proco(n)s(ulis) et] / [M(arci) Aureli Antonini Aug(usti) Pii Felicis principis iuventutis		
313	CIL 08 26180	"EDCS addition; not in Kettenhoffen

MW"															"JD, LSS"			http://web3.forest.usf.edu/main/other/severan/jdi/images/312.jpg			Translation		[I]uliae Dom/nae Aug(ustae) matr[i] / castrorum / coniugi / Imp(eratoris) Caes(aris) L(uci) Sep/timi Severi Pii / Pertinacis Ara/bici Adiabeni/ci Aug(usti) pag(us) / Thibaritanus / d(ecreto) d(ecurionum) p(ecunia) p(ublica)		
529	IGRR 03 01322																JD	Bostra	Arabia	http://web3.forest.usf.edu/main/other/severan/jdi/images/528.jpg			Transcription				
451	CIL 11 01322	[SN]															"LSS, C, JD"			http://web3.forest.usf.edu/main/other/severan/jdi/images/450.jpg			Translation		I(ovi) O(ptimo) M(aximo) / PRO SALVTE IMPP(eratorum) / L(ucii) SEPTIMI SEVERI / ET M(arci) AVR(elii) ANTONIN(i) / AVGG(ustorum) [[               ]] / ET IVL(iae) MT? CAS(trorum) / SVB CVRA FL AVCIANI / Y FR / M FIRMIDIVS SPECTA / TVS FR LEG II ITAL(ia) P F / OPTIO CONSACRAVIT / ITEM DEDICANT / III IDVS APR SEVERO ? VICTOR / COS	"To Jupiter Optimus Maximus for the safety of the Imperator Lucius Septimius Severus Augustus and Imperator Marcus Aurelius Antoninus Augstus and of Julia, Mater Castrorum, under the care ...

likewise we dedicate this on the third day before the Ides of April to Severus, Victor, Consul"	
299	CIL 08 14454	"EDCS addition; not in Kettenhoffen

MW"															domus			http://web3.forest.usf.edu/main/other/severan/jdi/images/298.jpg			Translation		Marti Conservat(ori) / pro salute Impp(eratorum) Severi / et Antonini [[[et G[etae Cae]s(aris)]] / princip(is) iuvent(utis) et Iuliae / Domnae Aug(ustae) matr(is) cast(rorum) / M(arcus) Rossius Vitulus proc(urator) / ducen(arius) IIII publ(icanus) prov(inciae) Afr(icae)		
262	AE 1899 00116					212-214					Caius Octavius Rogatus						"LSS, JD, Domus Divina,"	Ain Bez	Africa Proconsularis	http://web3.forest.usf.edu/main/other/severan/jdi/images/261.jpg			ILL		Pro salute Imp(eratoris) Caes(aris) divi Septimi Severi Pii Arabici Adiab(enici) Part(hici) maximi Britan(n)ici maximi fil(ii) divi M(arci) Antonini Pii Germanici Sarmatici nep(otis) / divi Antonini Pii pronep(otis) divi Hadriani abnep(otis) divi Traiani Parthici et divi Nervae adnepotis M(arci) Aurelli(!) Antonini Pii Felicis principis / iuventutis Augusti Parthici maximi Brittan(n)ici maximi pont(ificis) max(imi) trib(uniciae) potestatis XV imp(eratoris) II co(n)s(ulis) III p(atris) p(atriae) et Iuliae Domnae Augustae / Piae Felici(s) matris Augusti et castrorum et senatus totiusque domus divinae C(aius) Octavius Rogatus flam(en) p(er)p(etuus) sacerdos Merc(urii) / suo et C(ai) Oct[a]vi Rogatiani fili(i) sui nomine arcum cum gradibus suis ex liberalitate sua pecunia fecit et dedicavit d(ecreto) d(ecurionum) idem iam / statuam deo Mercurio ex aere in petra sedentem item ob honorem flam(inatus) sui statuam Imp(eratori) Severo duplicata pecunia fecit	"For the health of the imperator Caesar Marcus Aurelius Antoninus Pius Felix Princeps Iuventus Augustus Parthicus Maximus Brittannicus maximus Pontifext Maximus tribunicia potestas 15, imperator twice consul three times Pater Patriae, son of the divine Septimius Severus Pius Arabicus Adiabenicus, Parthicus Maximus, Brittannicus maximus, grandson of Marcus Antonius Pius Germanicus Sarmaticus, great grandson of Antoninus Pius, great great grandson of the Divine Hadrian, great great great grandson of the Divine Trajan Parthicus and great great great great grandson of the Divine Nerva.  And for the health of Julia Domna Augusta Pia Felix Mother of the Augustus and of the Camp and of the Senate of for the whole divine house. Caius Octavius Rogatus flamen perpetuus, priest of Mercury made and dedicated this arch and its stairs in his own name and in that of his son Caius Octavius Rotianus with generosity from his own money by decree of the decuriones.  He erected at the same time a bronze statue of the god Mercury, seated on a rock as well as a statue of the Imperator Severus with the money doubled (not sure what that means) on account of the honor of his flaminate."	
